TweetAt,Sentiment
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Positive
2020-03-16,Negative
2020-03-16,Extremely Negative
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Neutral
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Extremely Negative
2020-03-16,Extremely Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Positive
2020-03-16,Extremely Positive
2020-03-16,Neutral
2020-03-16,Extremely Negative
2020-03-16,Positive
2020-03-16,Neutral
2020-03-16,Negative
2020-03-16,Negative
2020-03-16,Extremely Negative
