Date,TargetGroup,Vaccine,Doses,Count
2021-04-05,Age60_69,UNK,FirstDose,1500
2021-04-05,Age60_69,UNK,FirstDose,118
2021-04-05,Age60_69,UNK,FirstDose,16814
2021-04-05,Age60_69,UNK,FirstDose,33746
2021-04-05,Age60_69,UNK,FirstDose,45484
2021-04-05,Age70_79,UNK,FirstDose,54902
2021-04-05,Age70_79,UNK,FirstDose,32331
2021-06-28,ALL,UNK,FirstDose,97295
2021-06-28,Age<18,UNK,FirstDose,1243
2021-06-28,Age<18,UNK,FirstDose,9585
2021-04-05,Age70_79,UNK,FirstDose,36670
2021-06-28,Age<18,UNK,FirstDose,23238
2021-06-28,Age<18,UNK,FirstDose,14970
2021-06-28,Age<18,UNK,FirstDose,25821
2021-06-28,Age18_24,UNK,FirstDose,511
2021-06-28,Age18_24,UNK,FirstDose,7159
2021-06-28,Age18_24,UNK,FirstDose,13278
2021-06-28,Age18_24,UNK,FirstDose,17054
2021-04-12,Age18_24,UNK,FirstDose,2030
2021-04-12,Age25_49,UNK,FirstDose,558
2021-04-12,Age25_49,UNK,FirstDose,1827
2021-04-12,Age25_49,UNK,FirstDose,6844
2021-04-12,Age25_49,UNK,FirstDose,19867
2021-04-12,Age25_49,UNK,FirstDose,2642
2021-04-12,Age60_69,UNK,FirstDose,38050
2021-04-12,Age70_79,UNK,FirstDose,547
2021-04-12,Age70_79,UNK,FirstDose,2322
2021-04-19,Age<18,UNK,FirstDose,889
2021-04-19,Age50_59,UNK,FirstDose,316212
2021-04-19,ALL,UNK,FirstDose,75511
2021-04-19,Age18_24,UNK,FirstDose,1838
2021-04-19,Age18_24,UNK,FirstDose,184
2021-04-19,Age25_49,UNK,FirstDose,855
2021-04-19,Age60_69,UNK,FirstDose,72001
2021-04-19,Age60_69,UNK,FirstDose,2695
2021-04-19,Age70_79,UNK,FirstDose,730
2021-04-19,Age70_79,UNK,FirstDose,47
2021-04-26,ALL,MODBA.4-5,FirstDose,0
2021-04-26,Age18_24,UNK,FirstDose,32443
2021-04-26,ALL,UNK,FirstDose,3270
2021-04-26,ALL,UNK,FirstDose,2178
2021-04-26,Age18_24,UNK,FirstDose,3726
2021-04-26,Age18_24,UNK,FirstDose,1784
2021-04-26,Age18_24,UNK,FirstDose,3145
2021-04-26,Age25_49,UNK,FirstDose,8560
2021-04-26,Age25_49,UNK,FirstDose,21518
2021-04-26,Age60_69,UNK,FirstDose,53123
2021-04-26,Age60_69,UNK,FirstDose,77939
2021-04-26,Age60_69,UNK,FirstDose,7020
2021-04-26,Age70_79,UNK,FirstDose,126
2021-04-26,Age70_79,UNK,FirstDose,22355
2021-05-03,ALL,MODBA.1,FirstDose,0
2021-05-03,Age60_69,UNK,FirstDose,553304
2021-05-03,AgeUNK,UNK,FirstDose,0
2021-05-03,ALL,UNK,FirstDose,3324
2021-05-03,Age18_24,UNK,FirstDose,1862
2021-05-03,Age18_24,UNK,FirstDose,6250
2021-05-03,Age18_24,UNK,FirstDose,4602
2021-05-03,Age25_49,UNK,FirstDose,1999
2021-05-03,Age25_49,UNK,FirstDose,173542
2021-05-03,Age25_49,UNK,FirstDose,24982
2021-04-12,Age70_79,UNK,FirstDose,437513
2021-04-12,ALL,UNK,FirstDose,2619
2021-09-27,ALL,UNK,FirstDose,6346
2021-06-21,Age25_49,UNK,FirstDose,29365
2021-06-21,Age50_59,UNK,FirstDose,273
2021-06-21,Age50_59,UNK,FirstDose,25427
2021-06-21,Age50_59,UNK,FirstDose,8558
2021-06-21,Age50_59,UNK,FirstDose,10398
2021-06-21,Age60_69,UNK,FirstDose,399
2021-03-29,Age80+,UNK,FirstDose,9137
2021-01-18,ALL,UNK,FirstDose,9455
2021-01-18,ALL,UNK,FirstDose,73162
2021-01-18,ALL,UNK,FirstDose,39846
2021-03-29,Age70_79,UNK,FirstDose,20823
2021-03-29,Age70_79,UNK,FirstDose,1014
2021-03-29,Age70_79,UNK,FirstDose,546
2021-03-29,Age60_69,UNK,FirstDose,38110
2021-03-29,Age60_69,UNK,FirstDose,17823
2021-03-29,Age60_69,UNK,FirstDose,57018
2021-01-18,ALL,UNK,FirstDose,19
2021-01-18,ALL,UNK,FirstDose,781
2021-01-18,Age80+,UNK,FirstDose,284941
2021-01-18,Age50_59,UNK,FirstDose,86519
2021-01-18,Age<18,UNK,FirstDose,170
2021-01-18,ALL,SGSK,FirstDose,0
2021-01-11,AgeUNK,UNK,FirstDose,7
2021-01-11,Age80+,UNK,FirstDose,4887
2021-03-29,Age25_49,UNK,FirstDose,6486
2021-03-29,Age25_49,UNK,FirstDose,963
2021-03-29,Age25_49,UNK,FirstDose,433
2021-03-29,Age18_24,UNK,FirstDose,1489
2021-03-29,Age18_24,UNK,FirstDose,2025
2023-04-03,Age60_69,UNK,FirstDose,7
2022-09-05,Age80+,UNK,FirstDose,25
2022-09-05,Age80+,UNK,FirstDose,0
2022-09-05,Age70_79,UNK,FirstDose,71
2022-09-05,Age70_79,UNK,FirstDose,4
2022-05-09,Age<18,UNK,FirstDose,198
2022-05-09,Age18_24,UNK,FirstDose,17
2022-05-09,Age18_24,UNK,FirstDose,201
2022-05-09,Age18_24,UNK,FirstDose,22
2022-05-09,Age18_24,UNK,FirstDose,32
2022-05-09,Age25_49,UNK,FirstDose,74
2022-05-09,Age25_49,UNK,FirstDose,181
2022-05-09,Age25_49,UNK,FirstDose,80
2021-11-22,Age25_49,UNK,FirstDose,474
2021-11-22,Age50_59,UNK,FirstDose,535
2021-11-22,Age70_79,UNK,FirstDose,627
2021-11-22,Age70_79,UNK,FirstDose,48
2021-11-22,Age80+,UNK,FirstDose,26
2021-11-29,ALL,UNK,FirstDose,10836
2022-05-09,Age50_59,UNK,FirstDose,54
2022-09-05,Age70_79,UNK,FirstDose,5
2022-09-05,Age70_79,UNK,FirstDose,0
2022-09-05,Age70_79,UNK,FirstDose,1
2022-09-05,Age60_69,UNK,FirstDose,2
2022-09-05,Age60_69,UNK,FirstDose,15
2022-05-09,Age50_59,UNK,FirstDose,122
2022-05-09,Age60_69,UNK,FirstDose,103
2022-05-09,Age60_69,UNK,FirstDose,11
2022-05-09,Age60_69,UNK,FirstDose,11
2022-05-09,Age60_69,UNK,FirstDose,39
2022-05-09,Age60_69,UNK,FirstDose,2
2022-05-09,Age70_79,UNK,FirstDose,13
2021-06-21,Age60_69,UNK,FirstDose,1573
2021-10-04,Age50_59,UNK,FirstDose,763
2021-06-21,Age60_69,UNK,FirstDose,3608
2021-06-21,Age60_69,UNK,FirstDose,6303
2021-09-27,Age18_24,UNK,FirstDose,1944
2021-09-27,Age18_24,UNK,FirstDose,2372
2021-09-27,Age25_49,UNK,FirstDose,823
2021-09-27,Age60_69,UNK,FirstDose,509
2021-06-21,Age70_79,UNK,FirstDose,3050
2021-06-21,Age70_79,UNK,FirstDose,4241
2021-06-21,Age80+,UNK,FirstDose,15
2021-06-21,Age80+,UNK,FirstDose,2663
2021-06-21,Age80+,UNK,FirstDose,1139
2021-06-21,Age80+,UNK,FirstDose,1072
2021-06-21,Age80+,UNK,FirstDose,2172
2021-06-28,ALL,AZ,FirstDose,5606
2021-06-28,ALL,COMBA.4-5,FirstDose,0
2021-06-28,ALL,MODBA.4-5,FirstDose,0
2021-09-27,Age60_69,UNK,FirstDose,522
2021-09-27,Age70_79,UNK,FirstDose,173
2021-10-04,Age<18,UNK,FirstDose,52027
2021-10-04,Age50_59,UNK,FirstDose,21903
2021-06-28,ALL,UNK,FirstDose,87288
2021-06-28,ALL,UNK,FirstDose,109118
2021-06-28,ALL,UNK,FirstDose,68103
2021-06-28,Age<18,UNK,FirstDose,230
2021-06-28,Age<18,UNK,FirstDose,14709
2021-06-28,Age<18,UNK,FirstDose,17801
2021-06-28,Age<18,UNK,FirstDose,16578
2021-06-28,Age<18,UNK,FirstDose,312
2021-06-28,Age18_24,UNK,FirstDose,186
2021-06-28,Age18_24,UNK,FirstDose,13949
2021-10-04,Age80+,UNK,FirstDose,6083
2021-10-04,Age60_69,UNK,FirstDose,450
2021-10-04,Age60_69,UNK,FirstDose,1082
2021-10-04,Age60_69,UNK,FirstDose,78
2021-10-04,Age70_79,UNK,FirstDose,176
2021-10-04,Age70_79,UNK,FirstDose,42
2021-10-11,ALL,COMBA.4-5,FirstDose,0
2021-10-11,ALL,MODBA.4-5,FirstDose,0
2021-10-11,Age18_24,UNK,FirstDose,31942
2021-10-11,ALL,UNK,FirstDose,2864
2021-10-04,Age50_59,UNK,FirstDose,1507
2021-10-04,Age50_59,UNK,FirstDose,1513
2021-04-26,Age80+,UNK,FirstDose,7840
2021-05-03,ALL,NVXD,FirstDose,0
2021-05-03,ALL,SGSK,FirstDose,0
2021-05-03,Age<18,UNK,FirstDose,2085
2021-10-04,Age70_79,UNK,FirstDose,138
2021-10-04,Age70_79,UNK,FirstDose,173
2021-10-04,Age70_79,UNK,FirstDose,250
2021-10-04,Age70_79,UNK,FirstDose,551
2021-10-04,Age70_79,UNK,FirstDose,258
2021-10-04,Age80+,UNK,FirstDose,17
2021-10-04,Age80+,UNK,FirstDose,296
2021-10-04,Age80+,UNK,FirstDose,449
2021-10-04,Age80+,UNK,FirstDose,545
2021-10-04,Age80+,UNK,FirstDose,601
2021-05-03,Age50_59,UNK,FirstDose,506038
2021-05-03,Age80+,UNK,FirstDose,77860
2021-05-03,ALL,UNK,FirstDose,79597
2021-05-03,ALL,UNK,FirstDose,190322
2021-05-03,ALL,UNK,FirstDose,93544
2021-05-03,ALL,UNK,FirstDose,238874
2021-05-03,Age25_49,UNK,FirstDose,865
2021-05-03,Age25_49,UNK,FirstDose,1089
2021-05-03,Age25_49,UNK,FirstDose,20219
2021-05-03,Age25_49,UNK,FirstDose,72540
2021-05-03,Age70_79,UNK,FirstDose,525
2021-05-03,Age70_79,UNK,FirstDose,23
2021-10-11,Age<18,UNK,FirstDose,2938
2021-10-11,Age<18,UNK,FirstDose,2971
2021-05-03,Age70_79,UNK,FirstDose,10715
2021-05-03,Age70_79,UNK,FirstDose,16973
2021-05-03,Age70_79,UNK,FirstDose,2191
2021-05-10,ALL,UNK,FirstDose,2574
2021-10-11,Age18_24,UNK,FirstDose,123
2021-10-11,Age25_49,UNK,FirstDose,1029
2021-10-11,Age25_49,UNK,FirstDose,3183
2021-10-11,Age25_49,UNK,FirstDose,3045
2021-10-11,Age25_49,UNK,FirstDose,9374
2021-10-11,Age25_49,UNK,FirstDose,8914
2021-10-11,Age50_59,UNK,FirstDose,132
2021-10-11,Age50_59,UNK,FirstDose,3749
2021-10-11,Age50_59,UNK,FirstDose,1278
2021-10-11,Age50_59,UNK,FirstDose,2020
2021-05-10,ALL,UNK,FirstDose,1236
2021-10-11,ALL,UNK,FirstDose,6706
2021-10-11,Age18_24,UNK,FirstDose,2259
2021-10-11,Age18_24,UNK,FirstDose,1060
2021-10-11,Age18_24,UNK,FirstDose,2932
2021-10-11,Age18_24,UNK,FirstDose,3784
2021-05-10,ALL,UNK,FirstDose,106811
2021-05-10,ALL,UNK,FirstDose,215165
2021-10-11,Age60_69,UNK,FirstDose,969
2021-10-11,Age60_69,UNK,FirstDose,478
2021-10-11,Age60_69,UNK,FirstDose,1365
2021-10-11,Age60_69,UNK,FirstDose,692
2021-10-18,ALL,JANSS,FirstDose,1329
2021-10-18,ALL,MODBA.1,FirstDose,0
2021-10-18,Age60_69,UNK,FirstDose,11562
2021-10-18,Age18_24,UNK,FirstDose,866
2021-10-18,Age18_24,UNK,FirstDose,946
2021-10-18,Age18_24,UNK,FirstDose,2083
2021-10-18,Age18_24,UNK,FirstDose,1730
2021-10-18,Age25_49,UNK,FirstDose,543
2021-10-18,Age25_49,UNK,FirstDose,15523
2021-10-18,Age25_49,UNK,FirstDose,2949
2021-10-18,Age25_49,UNK,FirstDose,3453
2021-10-18,Age25_49,UNK,FirstDose,6224
2021-10-18,Age50_59,UNK,FirstDose,594
2021-10-18,Age50_59,UNK,FirstDose,592
2021-10-18,Age50_59,UNK,FirstDose,1342
2021-10-18,Age50_59,UNK,FirstDose,620
2021-10-18,Age50_59,UNK,FirstDose,1971
2021-10-18,Age60_69,UNK,FirstDose,439
2021-07-05,Age<18,UNK,FirstDose,23914
2021-07-05,Age<18,UNK,FirstDose,14085
2021-07-05,Age<18,UNK,FirstDose,24802
2021-07-05,Age18_24,UNK,FirstDose,480
2021-07-05,Age18_24,UNK,FirstDose,7185
2021-10-18,Age60_69,UNK,FirstDose,813
2021-10-18,Age60_69,UNK,FirstDose,831
2021-10-18,Age60_69,UNK,FirstDose,1159
2021-10-18,Age70_79,UNK,FirstDose,80
2021-10-18,Age70_79,UNK,FirstDose,241
2021-10-18,Age70_79,UNK,FirstDose,231
2021-10-18,Age70_79,UNK,FirstDose,528
2021-07-05,Age25_49,UNK,FirstDose,1509
2021-07-05,Age50_59,UNK,FirstDose,577
2021-07-05,Age50_59,UNK,FirstDose,12840
2021-07-05,Age50_59,UNK,FirstDose,7365
2021-07-05,Age50_59,UNK,FirstDose,17438
2021-07-05,Age50_59,UNK,FirstDose,5338
2021-07-05,Age60_69,UNK,FirstDose,165
2021-10-18,Age70_79,UNK,FirstDose,44
2021-10-18,Age80+,UNK,FirstDose,121
2021-10-18,Age80+,UNK,FirstDose,367
2021-10-18,Age80+,UNK,FirstDose,198
2021-10-25,ALL,MOD,FirstDose,20677
2021-07-05,Age70_79,UNK,FirstDose,3654
2021-07-05,Age70_79,UNK,FirstDose,143
2021-07-05,Age80+,UNK,FirstDose,151
2021-07-05,Age80+,UNK,FirstDose,10
2021-07-05,Age80+,UNK,FirstDose,977
2021-07-05,Age80+,UNK,FirstDose,2309
2021-07-05,Age80+,UNK,FirstDose,245
2021-07-12,ALL,MOD,FirstDose,202706
2021-07-12,ALL,NVXD,FirstDose,0
2021-10-25,ALL,UNK,FirstDose,0
2021-10-25,Age25_49,UNK,FirstDose,68152
2021-10-25,Age70_79,UNK,FirstDose,5149
2021-10-25,ALL,UNK,FirstDose,1559
2021-10-25,ALL,UNK,FirstDose,5174
2021-07-12,ALL,UNK,FirstDose,167913
2021-07-12,ALL,UNK,FirstDose,10294
2021-07-12,Age<18,UNK,FirstDose,548
2021-07-12,Age<18,UNK,FirstDose,562
2021-07-12,Age<18,UNK,FirstDose,12321
2021-07-12,Age<18,UNK,FirstDose,20848
2021-07-12,Age<18,UNK,FirstDose,18180
2021-07-12,Age18_24,UNK,FirstDose,571
2021-07-12,Age18_24,UNK,FirstDose,60248
2021-10-25,ALL,UNK,FirstDose,4902
2021-10-25,Age18_24,UNK,FirstDose,280
2021-10-25,Age18_24,UNK,FirstDose,3611
2021-10-25,Age18_24,UNK,FirstDose,822
2021-07-12,Age25_49,UNK,FirstDose,22370
2021-07-12,Age25_49,UNK,FirstDose,76180
2021-07-12,Age25_49,UNK,FirstDose,32312
2021-07-12,Age25_49,UNK,FirstDose,100072
2021-07-12,Age50_59,UNK,FirstDose,404
2021-07-12,Age50_59,UNK,FirstDose,9457
2021-07-12,Age50_59,UNK,FirstDose,15589
2021-07-12,Age50_59,UNK,FirstDose,15284
2021-07-12,Age50_59,UNK,FirstDose,16426
2021-07-12,Age60_69,UNK,FirstDose,17627
2021-10-25,Age18_24,UNK,FirstDose,1842
2021-10-25,Age25_49,UNK,FirstDose,658
2021-10-25,Age25_49,UNK,FirstDose,2282
2021-10-25,Age60_69,UNK,FirstDose,64
2021-07-12,Age70_79,UNK,FirstDose,530
2021-07-12,Age70_79,UNK,FirstDose,4032
2021-07-12,Age70_79,UNK,FirstDose,1793
2021-05-10,ALL,UNK,FirstDose,183173
2021-10-11,Age60_69,UNK,FirstDose,75
2021-10-11,Age70_79,UNK,FirstDose,233
2022-07-11,Age<18,UNK,FirstDose,1849
2021-10-11,Age70_79,UNK,FirstDose,287
2021-10-11,Age70_79,UNK,FirstDose,475
2021-10-11,Age70_79,UNK,FirstDose,415
2021-10-11,Age80+,UNK,FirstDose,7
2021-10-11,Age80+,UNK,FirstDose,730
2021-10-11,Age80+,UNK,FirstDose,257
2021-10-11,Age80+,UNK,FirstDose,209
2021-05-10,Age<18,UNK,FirstDose,128
2021-05-10,Age18_24,UNK,FirstDose,22023
2021-05-10,Age18_24,UNK,FirstDose,6672
2021-10-18,ALL,MODBA.4-5,FirstDose,0
2021-10-18,Age18_24,UNK,FirstDose,28239
2021-10-18,ALL,UNK,FirstDose,2450
2021-10-18,ALL,UNK,FirstDose,3929
2021-10-18,ALL,UNK,FirstDose,6686
2021-10-18,ALL,UNK,FirstDose,13554
2021-10-18,ALL,UNK,FirstDose,12671
2021-10-18,Age<18,UNK,FirstDose,108
2021-10-18,Age<18,UNK,FirstDose,6212
2021-10-18,Age<18,UNK,FirstDose,1359
2021-10-18,Age<18,UNK,FirstDose,1735
2021-05-10,Age25_49,UNK,FirstDose,37131
2021-05-10,Age25_49,UNK,FirstDose,84666
2021-07-12,Age70_79,UNK,FirstDose,4722
2021-07-12,Age70_79,UNK,FirstDose,689
2021-07-12,Age80+,UNK,FirstDose,16
2021-07-12,Age80+,UNK,FirstDose,1698
2021-07-12,Age80+,UNK,FirstDose,2102
2021-07-12,Age80+,UNK,FirstDose,2006
2021-07-12,AgeUNK,UNK,FirstDose,0
2021-10-25,Age60_69,UNK,FirstDose,1512
2021-10-25,Age60_69,UNK,FirstDose,331
2021-10-25,Age60_69,UNK,FirstDose,327
2021-07-19,Age80+,UNK,FirstDose,27633
2021-07-19,ALL,UNK,FirstDose,5489
2021-07-19,ALL,UNK,FirstDose,4145
2021-07-19,ALL,UNK,FirstDose,292107
2021-07-19,ALL,UNK,FirstDose,81639
2021-07-19,Age<18,UNK,FirstDose,569
2021-07-19,Age<18,UNK,FirstDose,57381
2021-07-19,Age<18,UNK,FirstDose,16635
2021-07-19,Age<18,UNK,FirstDose,18568
2021-07-19,Age18_24,UNK,FirstDose,693
2021-07-19,Age18_24,UNK,FirstDose,5857
2021-10-25,Age80+,UNK,FirstDose,379
2021-11-01,ALL,NVXD,FirstDose,0
2021-11-01,ALL,SGSK,FirstDose,0
2021-07-19,Age25_49,UNK,FirstDose,1697
2021-07-19,Age25_49,UNK,FirstDose,2106
2021-07-19,Age25_49,UNK,FirstDose,44310
2021-07-19,Age25_49,UNK,FirstDose,81135
2021-07-19,Age25_49,UNK,FirstDose,48435
2021-07-19,Age50_59,UNK,FirstDose,417
2021-07-19,Age50_59,UNK,FirstDose,51135
2021-07-19,Age50_59,UNK,FirstDose,12555
2021-07-19,Age50_59,UNK,FirstDose,11571
2021-07-19,Age50_59,UNK,FirstDose,25469
2021-07-19,Age60_69,UNK,FirstDose,3183
2021-11-01,Age<18,UNK,FirstDose,30012
2021-11-01,Age50_59,UNK,FirstDose,14140
2021-11-01,Age80+,UNK,FirstDose,3151
2021-11-01,ALL,UNK,FirstDose,1453
2021-07-19,Age70_79,UNK,FirstDose,55
2021-07-19,Age70_79,UNK,FirstDose,2484
2021-07-19,Age70_79,UNK,FirstDose,4207
2021-07-19,Age70_79,UNK,FirstDose,5231
2021-07-19,Age70_79,UNK,FirstDose,5253
2021-07-19,Age80+,UNK,FirstDose,3827
2021-07-19,Age80+,UNK,FirstDose,1417
2021-07-19,Age80+,UNK,FirstDose,1154
2021-07-19,Age80+,UNK,FirstDose,2879
2021-07-19,Age80+,UNK,FirstDose,179
2021-11-01,ALL,UNK,FirstDose,11628
2021-11-01,ALL,UNK,FirstDose,4865
2021-11-01,ALL,UNK,FirstDose,14838
2021-11-01,ALL,UNK,FirstDose,14691
2021-11-01,Age<18,UNK,FirstDose,175
2021-07-26,ALL,UNK,FirstDose,3045
2021-07-26,ALL,UNK,FirstDose,222065
2021-07-26,ALL,UNK,FirstDose,215986
2021-07-26,ALL,UNK,FirstDose,179766
2021-07-26,Age<18,UNK,FirstDose,515
2021-07-26,Age<18,UNK,FirstDose,4564
2021-07-26,Age<18,UNK,FirstDose,25988
2021-07-26,Age<18,UNK,FirstDose,33914
2021-07-26,Age<18,UNK,FirstDose,1053
2021-11-01,Age<18,UNK,FirstDose,2257
2021-11-01,Age<18,UNK,FirstDose,2142
2021-11-01,Age<18,UNK,FirstDose,1956
2021-05-10,Age60_69,UNK,FirstDose,5322
2021-10-18,Age18_24,UNK,FirstDose,2175
2021-10-18,Age18_24,UNK,FirstDose,926
2021-10-18,Age18_24,UNK,FirstDose,2597
2021-10-18,Age18_24,UNK,FirstDose,3210
2021-10-18,Age25_49,UNK,FirstDose,2846
2021-10-18,Age25_49,UNK,FirstDose,6233
2021-10-18,Age25_49,UNK,FirstDose,5467
2021-10-18,Age25_49,UNK,FirstDose,6619
2021-10-18,Age50_59,UNK,FirstDose,254
2021-10-18,Age50_59,UNK,FirstDose,647
2021-10-18,Age50_59,UNK,FirstDose,728
2021-05-10,Age70_79,UNK,FirstDose,64
2021-05-10,Age70_79,UNK,FirstDose,13050
2021-05-10,Age70_79,UNK,FirstDose,14097
2021-05-17,AgeUNK,UNK,FirstDose,0
2021-10-18,Age60_69,UNK,FirstDose,402
2021-10-18,Age60_69,UNK,FirstDose,1128
2021-10-18,Age60_69,UNK,FirstDose,742
2021-10-18,Age70_79,UNK,FirstDose,25
2021-10-18,Age70_79,UNK,FirstDose,1015
2021-10-18,Age70_79,UNK,FirstDose,442
2021-10-18,Age70_79,UNK,FirstDose,590
2021-10-18,Age80+,UNK,FirstDose,73
2021-10-18,Age80+,UNK,FirstDose,69
2021-10-18,Age80+,UNK,FirstDose,196
2021-11-01,Age18_24,UNK,FirstDose,230
2021-11-01,Age18_24,UNK,FirstDose,647
2021-07-26,Age25_49,UNK,FirstDose,1405
2021-07-26,Age25_49,UNK,FirstDose,220830
2021-07-26,Age25_49,UNK,FirstDose,98304
2021-07-26,Age25_49,UNK,FirstDose,84278
2021-07-26,Age50_59,UNK,FirstDose,983
2021-05-17,ALL,UNK,FirstDose,2877
2021-05-17,ALL,UNK,FirstDose,599352
2021-05-17,ALL,UNK,FirstDose,128469
2021-05-17,ALL,UNK,FirstDose,148603
2021-05-17,Age18_24,UNK,FirstDose,17939
2021-10-25,Age60_69,UNK,FirstDose,9439
2021-10-25,AgeUNK,UNK,FirstDose,0
2021-10-25,ALL,UNK,FirstDose,1231
2021-10-25,ALL,UNK,FirstDose,26521
2021-10-25,ALL,UNK,FirstDose,5949
2021-10-25,ALL,UNK,FirstDose,6985
2021-10-25,Age<18,UNK,FirstDose,137
2021-10-25,Age<18,UNK,FirstDose,894
2021-10-25,Age<18,UNK,FirstDose,1210
2021-05-17,Age25_49,UNK,FirstDose,1649
2021-05-17,Age25_49,UNK,FirstDose,349534
2021-05-17,Age60_69,UNK,FirstDose,34523
2021-10-25,Age18_24,UNK,FirstDose,724
2021-10-25,Age18_24,UNK,FirstDose,725
2021-10-25,Age18_24,UNK,FirstDose,1598
2021-10-25,Age18_24,UNK,FirstDose,1428
2021-10-25,Age25_49,UNK,FirstDose,561
2021-10-25,Age25_49,UNK,FirstDose,11842
2021-10-25,Age25_49,UNK,FirstDose,2364
2021-10-25,Age25_49,UNK,FirstDose,2812
2021-10-25,Age25_49,UNK,FirstDose,5193
2021-10-25,Age50_59,UNK,FirstDose,527
2021-10-25,Age50_59,UNK,FirstDose,448
2021-05-17,Age60_69,UNK,FirstDose,23552
2021-05-17,Age70_79,UNK,FirstDose,639
2021-05-17,Age70_79,UNK,FirstDose,5728
2021-10-25,Age50_59,UNK,FirstDose,981
2021-10-25,Age60_69,UNK,FirstDose,373
2021-10-25,Age60_69,UNK,FirstDose,658
2021-10-25,Age60_69,UNK,FirstDose,669
2021-10-25,Age60_69,UNK,FirstDose,922
2021-10-25,Age70_79,UNK,FirstDose,70
2021-10-25,Age70_79,UNK,FirstDose,191
2021-10-25,Age70_79,UNK,FirstDose,214
2021-10-25,Age70_79,UNK,FirstDose,450
2021-10-25,Age70_79,UNK,FirstDose,37
2021-10-25,Age80+,UNK,FirstDose,69
2021-05-24,Age25_49,UNK,FirstDose,1239643
2021-05-24,Age70_79,UNK,FirstDose,78254
2021-05-24,ALL,UNK,FirstDose,2381
2021-05-24,ALL,UNK,FirstDose,24367
2021-11-01,ALL,MOD,FirstDose,16711
2021-11-01,Age25_49,UNK,FirstDose,64435
2021-11-01,Age70_79,UNK,FirstDose,4356
2021-11-01,ALL,UNK,FirstDose,1359
2021-11-01,ALL,UNK,FirstDose,3709
2021-11-01,ALL,UNK,FirstDose,4145
2021-11-01,ALL,UNK,FirstDose,11176
2021-07-26,Age50_59,UNK,FirstDose,5266
2021-07-26,Age50_59,UNK,FirstDose,11924
2021-07-26,Age50_59,UNK,FirstDose,26866
2021-07-26,Age50_59,UNK,FirstDose,1592
2021-11-01,Age18_24,UNK,FirstDose,781
2021-11-01,Age18_24,UNK,FirstDose,1579
2021-11-01,Age18_24,UNK,FirstDose,89
2021-11-01,Age25_49,UNK,FirstDose,564
2021-07-26,Age60_69,UNK,FirstDose,2945
2021-07-26,Age70_79,UNK,FirstDose,71
2021-07-26,Age70_79,UNK,FirstDose,8162
2021-07-26,Age70_79,UNK,FirstDose,3048
2021-07-26,Age70_79,UNK,FirstDose,2956
2021-07-26,Age80+,UNK,FirstDose,200
2021-07-26,Age80+,UNK,FirstDose,444
2021-07-26,Age80+,UNK,FirstDose,1268
2021-07-26,Age80+,UNK,FirstDose,2704
2021-07-26,Age80+,UNK,FirstDose,1176
2021-11-01,Age25_49,UNK,FirstDose,954
2021-11-01,Age25_49,UNK,FirstDose,6369
2021-11-01,Age25_49,UNK,FirstDose,7868
2021-11-01,Age50_59,UNK,FirstDose,105
2021-08-02,Age70_79,UNK,FirstDose,56668
2021-08-02,ALL,UNK,FirstDose,282740
2021-08-02,ALL,UNK,FirstDose,113173
2021-08-02,ALL,UNK,FirstDose,148706
2021-08-02,ALL,UNK,FirstDose,178026
2021-08-02,ALL,UNK,FirstDose,6937
2021-08-02,Age<18,UNK,FirstDose,16440
2021-08-02,Age<18,UNK,FirstDose,39645
2021-08-02,Age<18,UNK,FirstDose,24811
2021-08-02,Age<18,UNK,FirstDose,43158
2021-11-01,Age50_59,UNK,FirstDose,2386
2021-11-01,Age50_59,UNK,FirstDose,484
2021-11-01,Age50_59,UNK,FirstDose,1374
2021-08-02,Age18_24,UNK,FirstDose,33521
2021-08-02,Age18_24,UNK,FirstDose,20898
2021-08-02,Age25_49,UNK,FirstDose,1685
2021-08-02,Age25_49,UNK,FirstDose,10746
2021-08-02,Age25_49,UNK,FirstDose,64571
2021-08-02,Age25_49,UNK,FirstDose,75799
2021-08-02,Age25_49,UNK,FirstDose,3070
2021-08-02,Age50_59,UNK,FirstDose,1059
2021-08-02,Age50_59,UNK,FirstDose,496
2021-08-02,Age50_59,UNK,FirstDose,13712
2021-08-02,Age50_59,UNK,FirstDose,29647
2021-11-01,Age60_69,UNK,FirstDose,126
2021-11-01,Age60_69,UNK,FirstDose,229
2021-11-01,Age60_69,UNK,FirstDose,237
2021-11-01,Age60_69,UNK,FirstDose,634
2021-08-02,Age60_69,UNK,FirstDose,10835
2021-08-02,Age70_79,UNK,FirstDose,363
2021-08-02,Age70_79,UNK,FirstDose,999
2021-08-02,Age70_79,UNK,FirstDose,2312
2021-08-02,Age70_79,UNK,FirstDose,5973
2022-09-05,Age60_69,UNK,FirstDose,7
2022-09-05,Age60_69,UNK,FirstDose,2
2023-04-03,Age50_59,UNK,FirstDose,7
2023-04-03,Age18_24,UNK,FirstDose,4
2023-04-03,Age18_24,UNK,FirstDose,3
2022-09-05,Age50_59,UNK,FirstDose,2
2022-09-05,Age25_49,UNK,FirstDose,618
2022-09-05,Age25_49,UNK,FirstDose,50
2022-09-05,Age25_49,UNK,FirstDose,45
2022-09-05,Age25_49,UNK,FirstDose,22
2022-09-05,Age25_49,UNK,FirstDose,21
2022-09-05,Age18_24,UNK,FirstDose,3
